               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 473,            0.036523,            0.029262,          0.00036091,             0.69987,             0.56191,             0.58435,             0.26155,            0.032103,            0.028042,           0.0006384,           0.0031345,           0.0031345,           0.0031345
                 474,            0.036763,            0.028824,          0.00040887,             0.69838,             0.56604,              0.5843,              0.2615,            0.032101,            0.028038,          0.00063882,             0.00312,             0.00312,             0.00312
                 475,            0.036471,            0.028921,          0.00036893,             0.69785,             0.56594,              0.5843,             0.26164,            0.032098,             0.02804,          0.00063907,           0.0031055,           0.0031055,           0.0031055
                 476,            0.036622,             0.02939,          0.00036953,              0.6979,             0.56612,              0.5844,             0.26188,            0.032092,            0.028038,          0.00063929,           0.0030909,           0.0030909,           0.0030909
                 477,            0.036523,            0.029659,           0.0003744,             0.69841,             0.56572,              0.5839,             0.26157,            0.032086,            0.028038,          0.00063952,           0.0030764,           0.0030764,           0.0030764
                 478,            0.036891,            0.029927,          0.00037121,             0.70348,             0.56414,             0.58484,             0.26222,            0.032082,            0.028034,          0.00064019,           0.0030618,           0.0030618,           0.0030618
                 479,            0.036488,            0.029703,          0.00039235,             0.70028,             0.56585,             0.58495,             0.26209,            0.032079,            0.028034,          0.00064126,           0.0030473,           0.0030473,           0.0030473
                 480,            0.036366,            0.029041,          0.00036037,             0.70053,              0.5658,             0.58458,             0.26228,            0.032075,            0.028033,          0.00064199,           0.0030327,           0.0030327,           0.0030327
                 481,            0.036528,            0.029259,          0.00036504,             0.70205,              0.5662,             0.58589,             0.26256,            0.032071,            0.028035,          0.00064256,           0.0030182,           0.0030182,           0.0030182
                 482,            0.036726,            0.029851,          0.00037524,             0.70102,             0.56611,              0.5849,             0.26242,            0.032067,            0.028038,          0.00064299,           0.0030036,           0.0030036,           0.0030036
                 483,            0.036795,            0.029631,          0.00035827,              0.7056,             0.56874,             0.58568,             0.26255,            0.032062,            0.028036,          0.00064314,           0.0029891,           0.0029891,           0.0029891
                 484,            0.036714,            0.029771,          0.00038204,             0.70503,             0.56959,             0.59684,             0.30265,            0.032057,            0.028034,          0.00064307,           0.0029745,           0.0029745,           0.0029745
             485,             0.61623,             0.61623,             0.61623,             0.71623,             0.61623,             0.61623,             0.61623,             0.61623,             0.61623,             0.61623,             0.61623,             0.61623,             0.61623
                 486,            0.036532,            0.029294,          0.00036229,             0.70027,             0.56608,             0.58449,             0.26243,            0.032047,            0.028029,          0.00064237,           0.0029455,           0.0029455,           0.0029455
                 487,            0.036528,            0.029093,           0.0003735,             0.69972,             0.56484,             0.58285,              0.2622,            0.032043,            0.028026,          0.00064235,           0.0029309,           0.0029309,           0.0029309
                 488,            0.036751,            0.029993,          0.00035044,             0.69928,              0.5646,             0.58343,              0.2622,            0.032037,            0.028025,          0.00064308,           0.0029164,           0.0029164,           0.0029164
                 489,            0.036683,            0.029221,          0.00037582,               0.704,             0.56784,             0.58623,             0.26328,            0.032031,            0.028025,          0.00064372,           0.0029018,           0.0029018,           0.0029018
                 490,            0.036486,             0.02921,          0.00035797,             0.70369,             0.56668,             0.58444,             0.26387,            0.032027,            0.028026,          0.00064471,           0.0028873,           0.0028873,           0.0028873
                 491,            0.036642,             0.02993,          0.00037896,             0.70846,             0.57109,             0.58922,             0.26484,            0.032025,            0.028029,          0.00064477,           0.0028727,           0.0028727,           0.0028727
                 492,            0.036685,            0.029743,          0.00039092,             0.71018,             0.57097,             0.61921,             0.26355,             0.03202,            0.028027,          0.00064464,           0.0028582,           0.0028582,           0.0028582
                 493,            0.036353,            0.029251,          0.00036502,             0.71063,             0.57081,             0.68931,             0.26368,            0.032016,            0.028025,          0.00064492,           0.0028436,           0.0028436,           0.0028436
                 494,             0.03659,            0.029656,          0.00037515,             0.71101,             0.57115,             0.58829,             0.26445,            0.032013,            0.028024,          0.00064481,           0.0028291,           0.0028291,           0.0028291
                 495,            0.036677,            0.029403,          0.00038312,             0.71226,             0.57083,             0.59797,             0.26385,            0.032008,            0.028021,          0.00064509,           0.0028145,           0.0028145,           0.0028145
                 496,            0.036445,            0.029252,          0.00036408,             0.71018,             0.57227,             0.58802,             0.30474,            0.032004,            0.028023,          0.00064519,              0.0028,              0.0028,              0.0028
                 497,            0.036266,            0.029229,          0.00036734,             0.70883,             0.57146,             0.58798,             0.26432,               0.032,            0.028022,          0.00064539,           0.0027855,           0.0027855,           0.0027855
                 498,            0.036417,            0.029075,          0.00034506,             0.70869,             0.57134,             0.67769,             0.26447,            0.031997,            0.028018,          0.00064584,           0.0027709,           0.0027709,           0.0027709
                 499,            0.036543,            0.029554,          0.00037769,              0.7079,             0.56945,             0.58668,             0.26442,            0.031993,            0.028019,          0.00064623,           0.0027564,           0.0027564,           0.0027564
                 500,            0.036586,            0.029682,          0.00036002,             0.70982,             0.57172,             0.58748,             0.26463,            0.031989,            0.028019,          0.00064574,           0.0027418,           0.0027418,           0.0027418
                 501,            0.036396,            0.029232,          0.00040035,             0.70726,             0.57022,             0.58623,             0.26469,            0.031984,            0.028019,          0.00064611,           0.0027273,           0.0027273,           0.0027273
                 502,            0.036365,            0.029112,          0.00036253,             0.70437,             0.56626,             0.58322,             0.26471,            0.031981,            0.028015,          0.00064653,           0.0027127,           0.0027127,           0.0027127
                 503,            0.036495,            0.029206,          0.00034818,             0.70458,             0.56739,             0.58341,             0.26439,            0.031978,            0.028012,          0.00064667,           0.0026982,           0.0026982,           0.0026982
                 504,            0.036285,            0.028725,            0.000357,             0.70891,             0.56884,             0.58525,             0.26465,            0.031976,            0.028013,          0.00064683,           0.0026836,           0.0026836,           0.0026836
                 505,            0.036415,            0.029388,          0.00033266,             0.70698,              0.5669,             0.58618,             0.26556,            0.031973,            0.028013,          0.00064719,           0.0026691,           0.0026691,           0.0026691
                 506,            0.036375,            0.029291,           0.0003796,             0.70913,             0.56971,             0.63781,             0.26479,             0.03197,            0.028012,          0.00064775,           0.0026545,           0.0026545,           0.0026545
                 507,            0.036429,            0.029635,          0.00034854,             0.70931,             0.56892,             0.58779,             0.26489,            0.031967,            0.028013,          0.00064855,             0.00264,             0.00264,             0.00264
                 508,            0.036308,            0.029082,          0.00032609,              0.7085,             0.56785,             0.58779,             0.29494,            0.031964,            0.028016,          0.00064906,           0.0026255,           0.0026255,           0.0026255
                 509,            0.036128,            0.028932,          0.00035993,             0.70839,             0.56697,             0.58822,             0.26524,             0.03196,            0.028014,          0.00065032,           0.0026109,           0.0026109,           0.0026109
                 510,            0.036298,              0.0294,          0.00033425,              0.7069,             0.56712,             0.58801,             0.30608,            0.031955,            0.028015,          0.00065092,           0.0025964,           0.0025964,           0.0025964
                 511,            0.036407,            0.028502,          0.00035642,             0.70971,             0.56649,             0.608808,             0.26553,            0.031952,            0.028015,          0.00065115,           0.0025818,           0.0025818,           0.0025818
                 512,            0.036476,            0.029394,          0.00032779,             0.70992,             0.56694,             0.58811,             0.26608,            0.031948,            0.028016,          0.00065104,           0.0025673,           0.0025673,           0.0025673
                 513,            0.036569,            0.029453,          0.00033833,             0.71171,             0.56656,             0.58918,             0.26612,            0.031944,             0.02802,          0.00065176,           0.0025527,           0.0025527,           0.0025527
                 514,            0.036239,             0.02959,          0.00035143,             0.71072,             0.56718,             0.66858,             0.26573,             0.03194,            0.028018,          0.00065201,           0.0025382,           0.0025382,           0.0025382
                 515,            0.036632,            0.029931,          0.00034748,             0.71108,             0.56369,             0.58683,             0.29576,            0.031938,             0.02802,          0.00065226,           0.0025236,           0.0025236,           0.0025236
                 516,            0.036191,             0.02828,          0.00036433,             0.70585,             0.56139,             0.58216,             0.26511,            0.031935,            0.028019,          0.00065227,           0.0025091,           0.0025091,           0.0025091
                 517,            0.036588,            0.030272,          0.00033907,             0.71073,             0.56466,             0.58546,             0.26518,            0.031933,            0.028021,          0.00065256,           0.0024945,           0.0024945,           0.0024945
                 518,            0.036293,            0.028667,          0.00033735,             0.70602,             0.56135,             0.58265,             0.26559,            0.031929,            0.028025,          0.00065253,             0.00248,             0.00248,             0.00248
                 519,            0.036142,            0.029175,          0.00033088,             0.70515,             0.56201,             0.58318,             0.26524,            0.031924,            0.028025,           0.0006532,           0.0024655,           0.0024655,           0.0024655
                 520,            0.036133,            0.028884,          0.00033519,             0.70458,             0.56213,             0.58349,             0.26529,            0.031919,            0.028025,          0.00065332,           0.0024509,           0.0024509,           0.0024509
                 521,            0.036366,            0.028796,          0.00035633,             0.70477,             0.56158,             0.58346,             0.26505,            0.031915,            0.028027,          0.00065316,           0.0024364,           0.0024364,           0.0024364
                 522,            0.036414,            0.029224,          0.00035892,             0.70758,             0.56579,             0.58637,             0.26531,            0.031909,            0.028027,          0.00065396,           0.0024218,           0.0024218,           0.0024218
                 523,            0.036309,            0.028754,          0.00032309,             0.70482,             0.56234,             0.58427,             0.26552,            0.031907,            0.028029,          0.00065393,           0.0024073,           0.0024073,           0.0024073
                 524,             0.03641,            0.029562,          0.00033678,             0.70853,             0.56589,             0.58729,             0.29588,            0.031904,            0.028031,           0.0006541,           0.0023927,           0.0023927,           0.0023927
                 525,            0.036416,            0.029848,          0.00030177,             0.71024,             0.56516,             0.58587,             0.26558,            0.031901,            0.028035,          0.00065454,           0.0023782,           0.0023782,           0.0023782
                 526,            0.036223,            0.028976,          0.00035242,             0.71157,             0.56409,             0.58538,             0.29582,            0.031896,            0.028034,          0.00065462,           0.0023636,           0.0023636,           0.0023636
                 527,            0.036299,            0.029393,          0.00035095,             0.71618,             0.56849,             0.58876,             0.26648,            0.031891,            0.028033,          0.00065455,           0.0023491,           0.0023491,           0.0023491
                 528,            0.036422,            0.029045,          0.00036111,              0.7141,             0.56713,             0.58751,             0.26634,            0.031889,            0.028036,          0.00065399,           0.0023345,           0.0023345,           0.0023345
                 529,            0.036588,            0.029592,          0.00033279,             0.70583,              0.5724,             0.68945,              0.2666,            0.031884,            0.028034,          0.00065413,             0.00232,             0.00232,             0.00232
                 530,            0.036291,            0.029287,          0.00035459,             0.70466,             0.57102,             0.69008,             0.32631,            0.031881,            0.028033,          0.00065365,           0.0023055,           0.0023055,           0.0023055
                 531,            0.036099,            0.029071,          0.00033263,             0.70533,             0.57114,0.62113,             0.31727,            0.031878,            0.028034,          0.00065339,           0.0022909,           0.0022909,           0.0022909
                 532,            0.036322,            0.029451,          0.00036115,             0.70415,              0.5717,             0.69992,             0.32739,            0.031875,            0.028036,          0.00065284,           0.0022764,           0.0022764,           0.0022764
                 533,            0.035818,             0.02836,          0.00033392,             0.71178,             0.57387,             0.69208,             0.32744,             0.03187,            0.028035,          0.00065259,           0.0022618,           0.0022618,           0.0022618
                 534,            0.035929,            0.028304,          0.00033367,             0.71821,             0.57216,             0.68965,             0.31713,            0.031868,            0.028038,          0.00065283,           0.0022473,           0.0022473,           0.0022473
                 535,             0.03633,            0.029488,          0.00033609,              0.7161,             0.57272,             0.69037,             0.32733,            0.031865,            0.028037,          0.00065305,           0.0022327,           0.0022327,           0.0022327
                 536,            0.036063,            0.028705,            0.000305,             0.71317,             0.57351,             0.69042,             0.32719,            0.031862,            0.028041,          0.00065363,           0.0022182,           0.0022182,           0.0022182
                 537,            0.036104,            0.028817,          0.00033115,             0.71535,             0.57247,             0.58923,             0.26707,            0.031859,            0.028041,          0.00065436,           0.0022036,           0.0022036,           0.0022036
                 538,            0.036138,            0.029119,          0.00031629,             0.71533,             0.57261,             0.58691,              0.2662,            0.031857,            0.028044,          0.00065491,           0.0021891,           0.0021891,           0.0021891
                 539,            0.035952,            0.028171,          0.00031238,              0.7098,             0.57016,             0.58319,             0.26593,            0.031854,            0.028046,          0.00065569,           0.0021745,           0.0021745,           0.0021745
                 540,            0.035847,             0.02855,          0.00033347,             0.70946,             0.57116,             0.58316,              0.2657,            0.031853,            0.028049,          0.00065583,             0.00216,             0.00216,             0.00216
                 541,            0.036024,            0.028931,          0.00030553,             0.71199,             0.57057,             0.58292,             0.26559,            0.031849,            0.028049,          0.00065599,           0.0021455,           0.0021455,           0.0021455
                 542,            0.036083,            0.028985,          0.00033729,             0.71116,             0.57161,             0.58389,             0.26575,            0.031848,            0.028054,           0.0006564,           0.0021309,           0.0021309,           0.0021309
                 543,            0.036086,             0.02862,          0.00031597,               0.709,             0.56678,             0.58062,             0.26523,            0.031847,            0.028057,          0.00065656,           0.0021164,           0.0021164,           0.0021164
                 544,            0.036033,            0.029084,          0.00032088,             0.71276,             0.57035,             0.58325,             0.26576,            0.031846,             0.02806,          0.00065725,           0.0021018,           0.0021018,           0.0021018
                 545,            0.035975,            0.028597,            0.000333,             0.70678,              0.5682,             0.58007,             0.26552,            0.031844,             0.02806,          0.00065767,           0.0020873,           0.0020873,           0.0020873
                 546,            0.035768,            0.028589,          0.00032175,             0.70979,             0.56985,             0.58274,             0.26572,             0.03184,            0.028057,           0.0006579,           0.0020727,           0.0020727,           0.0020727
                 547,             0.03592,            0.028589,          0.00029995,             0.71251,             0.57255,             0.58475,               0.266,            0.031837,            0.028059,          0.00065833,           0.0020582,           0.0020582,           0.0020582
                 548,            0.035699,            0.028451,          0.00031905,             0.70928,             0.56873,             0.58394,             0.26615,            0.031835,            0.028059,          0.00065898,           0.0020436,           0.0020436,           0.0020436
                 549,            0.035873,            0.028835,          0.00030581,             0.71171,             0.57405,             0.58701,             0.26614,            0.031832,            0.028059,           0.0006595,           0.0020291,           0.0020291,           0.0020291
