               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 359,            0.016759,            0.002848,           0.0045582,             0.87609,             0.86748,             0.92008,             0.59159,            0.014533,            0.002303,           0.0025268,           0.0059086,           0.0059086,           0.0059086
                 360,            0.016675,           0.0028955,            0.004224,              0.8799,             0.86706,             0.91954,             0.59219,            0.014529,              0.0023,           0.0025225,           0.0058971,           0.0058971,           0.0058971
                 361,            0.016705,           0.0028719,           0.0046678,             0.87938,             0.86634,             0.91965,             0.59343,            0.014521,           0.0022992,           0.0025347,           0.0058857,           0.0058857,           0.0058857
                 362,            0.016978,           0.0030219,           0.0046489,             0.87942,             0.86936,             0.92031,             0.59446,              0.0145,           0.0022983,           0.0024947,           0.0058743,           0.0058743,           0.0058743
                 363,            0.016859,           0.0028946,           0.0045433,             0.88355,             0.86143,              0.9205,              0.5947,            0.014485,           0.0022972,           0.0024675,           0.0058629,           0.0058629,           0.0058629
                 364,            0.016736,           0.0029298,           0.0042181,             0.88181,             0.86573,             0.92041,             0.59474,             0.01448,           0.0022956,           0.0024656,           0.0058514,           0.0058514,           0.0058514
                 365,            0.016704,           0.0029385,           0.0043986,             0.88434,             0.86554,             0.92021,             0.59383,            0.014478,           0.0022956,           0.0024554,             0.00584,             0.00584,             0.00584
                 366,            0.016589,           0.0028337,           0.0049091,             0.88558,             0.86541,             0.92152,              0.5946,            0.014466,           0.0022951,           0.0024433,           0.0058286,           0.0058286,           0.0058286
                 367,             0.01712,           0.0030176,           0.0057022,             0.88621,             0.86517,             0.92174,             0.59533,            0.014454,           0.0022942,           0.0024223,           0.0058171,           0.0058171,           0.0058171
                 368,            0.016926,           0.0029439,           0.0055127,             0.88488,             0.86642,             0.92222,              0.5961,            0.014435,            0.002293,           0.0024125,           0.0058057,           0.0058057,           0.0058057
                 369,            0.016496,           0.0028153,           0.0046972,             0.88531,             0.86583,             0.92287,             0.59627,            0.014428,           0.0022917,           0.0023896,           0.0057943,           0.0057943,           0.0057943
                 370,            0.016755,           0.0028476,           0.0047588,             0.88736,             0.86711,             0.92299,             0.59644,            0.014421,           0.0022911,           0.0023562,           0.0057829,           0.0057829,           0.0057829
                 371,            0.016434,            0.003097,           0.0047062,             0.88687,              0.8649,             0.92312,             0.59646,            0.014404,           0.0022919,           0.0023485,           0.0057714,           0.0057714,           0.0057714
                 372,             0.01657,           0.0028267,           0.0047858,             0.88777,             0.86479,             0.92357,             0.59852,            0.014385,           0.0022891,           0.0023159,             0.00576,             0.00576,             0.00576
                 373,            0.016745,           0.0029377,           0.0050057,              0.8861,             0.86766,             0.92404,             0.59828,             0.01438,           0.0022903,           0.0023247,           0.0057486,           0.0057486,           0.0057486
                 374,            0.016807,           0.0029003,           0.0054363,             0.88752,             0.87046,             0.92417,             0.59883,             0.01437,           0.0022876,           0.0023153,           0.0057371,           0.0057371,           0.0057371
                 375,            0.016679,           0.0028417,           0.0048547,             0.88535,             0.87205,             0.92448,              0.5996,            0.014362,           0.0022868,            0.002296,           0.0057257,           0.0057257,           0.0057257
                 376,            0.016849,           0.0030387,           0.0043342,               0.885,             0.87346,             0.92451,              0.5995,            0.014345,           0.0022839,           0.0022693,           0.0057143,           0.0057143,           0.0057143
                 377,            0.016419,           0.0028116,           0.0041605,              0.8858,             0.87052,             0.92428,             0.59905,            0.014346,           0.0022839,           0.0022591,           0.0057029,           0.0057029,           0.0057029
                 378,            0.016656,           0.0030337,           0.0040547,             0.88773,             0.87053,             0.92451,             0.60006,            0.014331,           0.0022825,           0.0022558,           0.0056914,           0.0056914,           0.0056914
                 379,            0.016147,           0.0027771,           0.0038199,             0.88732,             0.87171,             0.92468,             0.59962,            0.014327,           0.0022824,           0.0022391,             0.00568,             0.00568,             0.00568
                 380,            0.016635,           0.0028046,           0.0044061,             0.88569,              0.8743,             0.92487,             0.60032,            0.014312,           0.0022802,           0.0022278,           0.0056686,           0.0056686,           0.0056686
                 381,            0.016413,           0.0028992,           0.0045167,             0.89034,             0.87162,             0.92518,             0.60122,            0.014295,           0.0022797,           0.0022114,           0.0056571,           0.0056571,           0.0056571
                 382,            0.016604,           0.0029653,           0.0043536,             0.89305,             0.87299,             0.92513,             0.60102,            0.014298,           0.0022798,           0.0022128,           0.0056457,           0.0056457,           0.0056457
                 383,            0.016272,            0.002937,           0.0046086,             0.89134,             0.87305,             0.92497,             0.60167,            0.014296,           0.0022788,           0.0022136,           0.0056343,           0.0056343,           0.0056343
                 384,            0.016449,           0.0029993,           0.0041571,             0.89293,             0.87152,             0.92503,             0.60155,            0.014297,           0.0022792,           0.0022215,           0.0056229,           0.0056229,           0.0056229
                 385,            0.016443,           0.0027598,           0.0042979,             0.89383,              0.8729,             0.92517,             0.60206,            0.014282,           0.0022777,           0.0022122,           0.0056114,           0.0056114,           0.0056114
                 386,            0.016296,           0.0028746,           0.0036884,             0.89237,             0.87418,             0.92553,              0.6022,            0.014272,           0.0022762,           0.0022018,              0.0056,              0.0056,              0.0056
                 387,            0.016266,           0.0028414,           0.0037521,             0.89368,             0.87396,             0.92521,             0.60295,            0.014274,           0.0022757,           0.0022141,           0.0055886,           0.0055886,           0.0055886
                 388,            0.016135,           0.0028429,            0.003786,             0.89425,             0.87319,             0.92528,               0.603,            0.014273,           0.0022754,           0.0022165,           0.0055771,           0.0055771,           0.0055771
                 389,            0.016143,            0.002765,           0.0035671,             0.89425,             0.87302,             0.92555,             0.60318,            0.014255,           0.0022746,           0.0022019,           0.0055657,           0.0055657,           0.0055657
                 390,            0.016505,           0.0028433,            0.004217,             0.89521,             0.87282,             0.92565,             0.60438,            0.014252,           0.0022736,           0.0022103,           0.0055543,           0.0055543,           0.0055543
                 391,            0.016155,           0.0028248,           0.0038747,             0.89388,             0.87278,             0.92613,             0.60524,             0.01425,           0.0022724,           0.0022027,           0.0055429,           0.0055429,           0.0055429
                 392,            0.016448,           0.0028256,           0.0046801,             0.89394,             0.87464,             0.92639,             0.60543,            0.014245,           0.0022722,              0.0022,           0.0055314,           0.0055314,           0.0055314
                 393,            0.016532,           0.0028302,           0.0047097,              0.8931,             0.87548,             0.92658,             0.60532,            0.014247,           0.0022726,           0.0021917,             0.00552,             0.00552,             0.00552
                 394,            0.016655,           0.0029125,           0.0045281,             0.89407,             0.87614,             0.92676,             0.60594,            0.014235,           0.0022712,           0.0021774,           0.0055086,           0.0055086,           0.0055086
                 395,            0.016385,           0.0028236,           0.0045713,             0.89319,             0.87431,             0.92734,             0.60675,            0.014224,           0.0022705,           0.0021592,           0.0054971,           0.0054971,           0.0054971
                 396,            0.016334,           0.0028703,           0.0046979,              0.8939,             0.87445,             0.92762,             0.60728,            0.014209,            0.002268,           0.0021591,           0.0054857,           0.0054857,           0.0054857
                 397,            0.016666,           0.0029033,           0.0044836,             0.89285,             0.87411,             0.92781,             0.60733,            0.014203,           0.0022672,           0.0021544,           0.0054743,           0.0054743,           0.0054743
                 398,            0.016295,           0.0027809,           0.0035208,             0.89206,             0.87449,              0.9281,             0.60698,            0.014198,           0.0022669,           0.0021548,           0.0054629,           0.0054629,           0.0054629
                 399,            0.016405,           0.0028497,           0.0035894,             0.89285,             0.87285,             0.92793,             0.60682,            0.014197,           0.0022676,           0.0021576,           0.0054514,           0.0054514,           0.0054514
                 400,             0.01609,           0.0027697,           0.0036139,             0.89156,              0.8748,              0.9281,             0.60705,             0.01419,           0.0022668,           0.0021538,             0.00544,             0.00544,             0.00544
                 401,            0.015845,           0.0027865,           0.0038999,             0.89189,             0.87385,             0.92832,             0.60738,            0.014187,           0.0022654,            0.002147,           0.0054286,           0.0054286,           0.0054286
                 402,            0.016138,           0.0027846,           0.0037226,             0.89231,             0.87464,              0.9284,             0.60771,            0.014186,           0.0022667,           0.0021353,           0.0054171,           0.0054171,           0.0054171
                 403,            0.015999,            0.002909,           0.0042657,             0.89385,             0.87291,             0.92823,             0.60827,            0.014177,           0.0022665,           0.0021118,           0.0054057,           0.0054057,           0.0054057
                 404,            0.016529,           0.0027171,           0.0041159,             0.89329,              0.8743,             0.92853,             0.60801,            0.014171,           0.0022651,           0.0021007,           0.0053943,           0.0053943,           0.0053943
                 405,            0.016212,           0.0030374,           0.0043932,             0.89508,             0.87231,             0.92884,             0.60972,             0.01416,           0.0022638,           0.0020812,           0.0053829,           0.0053829,           0.0053829
                 406,            0.016141,           0.0028913,           0.0041991,             0.89476,             0.87262,             0.92904,             0.61011,            0.014152,           0.0022629,           0.0020739,           0.0053714,           0.0053714,           0.0053714
                 407,            0.016538,           0.0028022,             0.00527,             0.89507,              0.8717,             0.92887,             0.61013,            0.014144,           0.0022635,           0.0020649,             0.00536,             0.00536,             0.00536
                 408,            0.016433,           0.0029209,           0.0046101,              0.8957,             0.87133,             0.92882,             0.60992,            0.014137,            0.002262,            0.002053,           0.0053486,           0.0053486,           0.0053486
                 409,            0.016086,           0.0028609,           0.0035874,             0.89814,             0.87125,             0.92904,             0.61014,            0.014131,           0.0022615,           0.0020424,           0.0053371,           0.0053371,           0.0053371
                 410,            0.016148,           0.0029357,           0.0036196,             0.89525,             0.87292,             0.92916,             0.61021,            0.014121,           0.0022608,           0.0020313,           0.0053257,           0.0053257,           0.0053257
                 411,            0.015974,           0.0027278,           0.0035204,               0.899,             0.87281,             0.92892,             0.61129,            0.014109,           0.0022603,           0.0020309,           0.0053143,           0.0053143,           0.0053143
                 412,             0.01586,           0.0026608,           0.0033485,             0.89892,             0.87319,             0.92906,             0.61196,            0.014101,           0.0022598,           0.0020272,           0.0053029,           0.0053029,           0.0053029
                 413,            0.016589,           0.0028307,           0.0047722,             0.89878,             0.87299,             0.92923,             0.61151,            0.014097,           0.0022607,           0.0020354,           0.0052914,           0.0052914,           0.0052914
                 414,            0.016297,           0.0028935,           0.0040053,             0.90111,             0.87283,              0.9286,             0.61151,            0.014093,           0.0022614,           0.0020413,             0.00528,             0.00528,             0.00528
                 415,             0.01623,           0.0027855,           0.0038962,             0.89757,             0.87301,             0.92885,             0.61203,            0.014085,           0.0022614,           0.0020405,           0.0052686,           0.0052686,           0.0052686
                 416,            0.016368,             0.00286,            0.004057,             0.89749,             0.87615,             0.92886,             0.61286,            0.014079,            0.002261,            0.002044,           0.0052571,           0.0052571,           0.0052571
                 417,            0.016288,           0.0027925,           0.0050953,             0.89583,             0.87708,             0.92894,             0.61325,             0.01407,             0.00226,           0.0020465,           0.0052457,           0.0052457,           0.0052457
                 418,            0.016326,           0.0028616,           0.0053311,             0.89545,             0.87784,             0.92942,              0.6147,            0.014059,           0.0022596,           0.0020385,           0.0052343,           0.0052343,           0.0052343
                 419,            0.016134,           0.0028144,           0.0046242,             0.89692,             0.87813,             0.92996,             0.61536,            0.014037,           0.0022579,           0.0020198,           0.0052229,           0.0052229,           0.0052229
                 420,            0.015992,           0.0027413,           0.0039975,             0.89746,             0.87776,             0.93005,             0.61572,            0.014028,           0.0022582,           0.0020211,           0.0052114,           0.0052114,           0.0052114
                 421,            0.015762,           0.0026995,           0.0036973,             0.89676,               0.878,             0.93029,             0.61587,            0.014019,           0.0022582,            0.002014,              0.0052,              0.0052,              0.0052
                 422,            0.016047,           0.0024857,           0.0035645,              0.8977,             0.87722,             0.93056,             0.61648,            0.014008,           0.0022565,           0.0020063,           0.0051886,           0.0051886,           0.0051886
                 423,             0.01626,            0.002596,           0.0036164,             0.89811,             0.87779,             0.93077,             0.61655,            0.014005,           0.0022575,           0.0020044,           0.0051771,           0.0051771,           0.0051771
                 424,            0.016239,           0.0028157,           0.0040845,             0.89796,             0.87778,               0.931,             0.61741,            0.013993,           0.0022568,           0.0019964,           0.0051657,           0.0051657,           0.0051657
                 425,            0.015918,            0.002742,           0.0038283,             0.89754,             0.87774,             0.93102,             0.61759,            0.013989,           0.0022567,           0.0019952,           0.0051543,           0.0051543,           0.0051543
                 426,            0.015844,            0.002666,           0.0041636,             0.89626,             0.87887,             0.93123,             0.61826,            0.013981,           0.0022554,           0.0019962,           0.0051429,           0.0051429,           0.0051429
                 427,             0.01607,           0.0028436,           0.0038315,             0.89596,             0.87917,             0.93126,             0.61845,            0.013978,           0.0022547,           0.0019971,           0.0051314,           0.0051314,           0.0051314
                 428,            0.016032,           0.0027717,           0.0034903,             0.89829,             0.87878,             0.93136,             0.61844,             0.01398,            0.002255,           0.0019925,             0.00512,             0.00512,             0.00512
                 429,            0.015736,           0.0026925,           0.0036374,              0.8991,              0.8796,             0.93147,             0.61808,            0.013969,           0.0022549,           0.0019851,           0.0051086,           0.0051086,           0.0051086
                 430,            0.016032,            0.002835,           0.0043985,             0.90076,             0.87838,              0.9318,             0.61983,            0.013959,           0.0022547,           0.0019813,           0.0050971,           0.0050971,           0.0050971
                 431,            0.015784,           0.0028183,           0.0035447,             0.90111,             0.87927,             0.93177,             0.62005,            0.013951,           0.0022544,           0.0019767,           0.0050857,           0.0050857,           0.0050857
                 432,            0.016043,           0.0027514,           0.0038802,             0.90186,             0.87933,             0.93207,             0.62024,            0.013946,           0.0022532,           0.0019734,           0.0050743,           0.0050743,           0.0050743
                 433,            0.015801,           0.0026941,           0.0038322,              0.9014,              0.8799,             0.93228,             0.62076,            0.013936,           0.0022524,           0.0019649,           0.0050629,           0.0050629,           0.0050629
                 434,            0.015782,           0.0027167,           0.0036029,             0.90253,              0.8788,             0.93228,             0.62151,            0.013928,           0.0022515,           0.0019525,           0.0050514,           0.0050514,           0.0050514
                 435,            0.015943,           0.0027468,           0.0041153,             0.90166,             0.87933,             0.93234,             0.62198,            0.013922,           0.0022511,            0.001951,             0.00504,             0.00504,             0.00504
                 436,            0.016184,           0.0026519,           0.0041696,             0.90234,             0.88077,             0.93237,             0.62206,            0.013915,           0.0022502,           0.0019492,           0.0050286,           0.0050286,           0.0050286
                 437,            0.016009,           0.0027275,           0.0038421,             0.90181,             0.87958,             0.93231,             0.62151,            0.013912,           0.0022502,           0.0019521,           0.0050171,           0.0050171,           0.0050171
                 438,            0.015643,           0.0026657,           0.0035972,             0.90161,             0.87889,             0.93239,             0.62179,            0.013907,           0.0022505,           0.0019422,           0.0050057,           0.0050057,           0.0050057
                 439,            0.015754,           0.0027641,           0.0038342,             0.90209,             0.87889,             0.93265,             0.62209,            0.013898,           0.0022498,           0.0019354,           0.0049943,           0.0049943,           0.0049943
                 440,            0.015965,           0.0028012,           0.0037323,             0.90125,             0.87849,             0.93263,             0.62216,            0.013896,           0.0022502,           0.0019382,           0.0049829,           0.0049829,           0.0049829
                 441,            0.015725,           0.0027978,           0.0038447,             0.90146,             0.88022,             0.93292,             0.62256,            0.013884,           0.0022495,            0.001926,           0.0049714,           0.0049714,           0.0049714
                 442,             0.01571,           0.0027174,           0.0039493,             0.89953,             0.88174,             0.93317,             0.62285,            0.013877,           0.0022491,           0.0019238,             0.00496,             0.00496,             0.00496
                 443,            0.015767,           0.0026822,           0.0037869,             0.89729,             0.88532,             0.93308,             0.62327,            0.013867,           0.0022485,           0.0019141,           0.0049486,           0.0049486,           0.0049486
                 444,            0.016057,           0.0028623,            0.004254,             0.89697,              0.8842,             0.93309,             0.62309,            0.013864,           0.0022484,           0.0019131,           0.0049371,           0.0049371,           0.0049371
                 445,            0.015788,           0.0026926,           0.0038915,             0.89569,             0.88496,             0.93328,             0.62374,            0.013857,           0.0022475,           0.0019088,           0.0049257,           0.0049257,           0.0049257
                 446,            0.015672,           0.0026586,           0.0036467,             0.89428,             0.88533,             0.93336,             0.62365,             0.01385,           0.0022466,           0.0019049,           0.0049143,           0.0049143,           0.0049143
                 447,            0.015566,           0.0027713,           0.0036192,             0.89376,             0.88507,             0.93334,             0.62306,            0.013844,           0.0022459,           0.0018934,           0.0049029,           0.0049029,           0.0049029
                 448,            0.015549,           0.0027117,           0.0039769,             0.89317,             0.88556,              0.9335,             0.62337,            0.013839,           0.0022458,           0.0018904,           0.0048914,           0.0048914,           0.0048914
                 449,            0.015456,           0.0027274,           0.0029641,             0.89385,             0.88565,             0.93369,             0.62388,            0.013828,           0.0022455,           0.0018795,             0.00488,             0.00488,             0.00488
                 450,            0.015875,           0.0027429,           0.0035021,             0.89308,             0.88592,             0.93384,             0.62423,            0.013817,           0.0022453,           0.0018688,           0.0048686,           0.0048686,           0.0048686
                 451,            0.015467,           0.0026294,           0.0033477,             0.89479,             0.88633,             0.93389,             0.62464,            0.013807,           0.0022453,           0.0018598,           0.0048571,           0.0048571,           0.0048571
                 452,            0.015302,           0.0027209,           0.0029402,             0.89377,             0.88728,             0.93384,             0.62472,            0.013801,           0.0022454,           0.0018555,           0.0048457,           0.0048457,           0.0048457
                 453,            0.015727,           0.0026655,           0.0036638,             0.89294,             0.88849,              0.9339,             0.62504,            0.013799,           0.0022461,           0.0018564,           0.0048343,           0.0048343,           0.0048343
                 454,            0.015655,           0.0026944,           0.0033872,             0.89379,               0.888,             0.93393,             0.62523,            0.013789,           0.0022454,           0.0018477,           0.0048229,           0.0048229,           0.0048229
                 455,            0.015503,           0.0026665,           0.0031938,             0.89367,             0.88957,             0.93402,             0.62567,            0.013781,           0.0022463,           0.0018457,           0.0048114,           0.0048114,           0.0048114
                 456,            0.015743,           0.0027404,           0.0036634,             0.89274,             0.89122,             0.93482,              0.6259,            0.013774,           0.0022465,           0.0018414,              0.0048,              0.0048,              0.0048
                 457,            0.015468,           0.0027352,           0.0033708,             0.89438,                0.89,             0.93444,             0.62632,            0.013766,           0.0022459,           0.0018356,           0.0047886,           0.0047886,           0.0047886
                 458,            0.015543,           0.0026316,           0.0033754,             0.89551,             0.88986,             0.93513,             0.62726,            0.013753,           0.0022455,           0.0018262,           0.0047771,           0.0047771,           0.0047771
                 459,            0.015468,           0.0026807,             0.00381,             0.89393,             0.89149,             0.93524,             0.62697,            0.013746,           0.0022458,           0.0018189,           0.0047657,           0.0047657,           0.0047657
                 460,             0.01553,           0.0025442,           0.0033007,             0.90036,             0.88548,             0.93537,             0.62762,            0.013741,           0.0022467,           0.0018122,           0.0047543,           0.0047543,           0.0047543
                 461,            0.015268,           0.0026173,           0.0034143,             0.89968,             0.88597,             0.93534,             0.62745,            0.013735,           0.0022466,           0.0018088,           0.0047429,           0.0047429,           0.0047429
                 462,            0.015567,           0.0027015,           0.0038488,             0.89759,             0.88941,             0.93543,             0.62755,             0.01373,           0.0022462,           0.0018038,           0.0047314,           0.0047314,           0.0047314
                 463,             0.01557,            0.002779,            0.003807,             0.89611,             0.89119,             0.93554,             0.62791,            0.013726,           0.0022448,           0.0018027,             0.00472,             0.00472,             0.00472
                 464,            0.015518,           0.0027066,           0.0037876,              0.9004,             0.88773,             0.93594,             0.62777,            0.013728,           0.0022457,           0.0018022,           0.0047086,           0.0047086,           0.0047086
                 465,            0.015386,           0.0026116,           0.0038434,             0.89849,             0.89021,             0.93601,             0.62752,            0.013721,           0.0022459,           0.0017965,           0.0046971,           0.0046971,           0.0046971
                 466,            0.015283,           0.0027178,           0.0039531,             0.90041,             0.88817,             0.93656,             0.62792,            0.013716,           0.0022456,           0.0017908,           0.0046857,           0.0046857,           0.0046857
                 467,            0.015467,           0.0027305,           0.0033772,             0.89804,             0.89154,             0.93631,             0.62792,            0.013707,           0.0022452,           0.0017794,           0.0046743,           0.0046743,           0.0046743
                 468,            0.015278,           0.0025549,           0.0028379,             0.89307,             0.89541,             0.93699,             0.62839,            0.013697,           0.0022451,           0.0017676,           0.0046629,           0.0046629,           0.0046629
                 469,            0.015279,           0.0026271,           0.0031566,             0.89293,             0.89557,             0.93667,             0.62919,            0.013687,           0.0022442,           0.0017605,           0.0046514,           0.0046514,           0.0046514
                 470,            0.015503,           0.0027235,           0.0031238,             0.89384,             0.89405,             0.93669,             0.62868,            0.013688,           0.0022438,           0.0017632,             0.00464,             0.00464,             0.00464
                 471,            0.015277,           0.0025921,           0.0033489,             0.89464,              0.8934,             0.93658,             0.62908,            0.013689,           0.0022441,           0.0017669,           0.0046286,           0.0046286,           0.0046286
                 472,            0.015126,            0.002616,           0.0030345,             0.89739,             0.89256,             0.93674,              0.6289,            0.013685,           0.0022451,           0.0017614,           0.0046171,           0.0046171,           0.0046171
                 473,            0.015205,             0.00259,           0.0035102,             0.89525,              0.8936,             0.93684,             0.62939,            0.013681,           0.0022447,           0.0017549,           0.0046057,           0.0046057,           0.0046057
                 474,             0.01538,           0.0026279,           0.0036679,              0.8965,               0.893,             0.93689,             0.62923,            0.013672,           0.0022451,           0.0017489,           0.0045943,           0.0045943,           0.0045943
                 475,            0.015299,           0.0026408,           0.0035654,             0.89474,             0.89381,               0.937,             0.62964,            0.013666,           0.0022454,           0.0017378,           0.0045829,           0.0045829,           0.0045829
                 476,             0.01543,           0.0025415,           0.0031436,             0.89526,             0.89403,             0.93756,             0.63048,            0.013661,           0.0022456,           0.0017355,           0.0045714,           0.0045714,           0.0045714
                 477,            0.015137,           0.0026441,            0.003134,              0.8949,             0.89632,             0.93769,             0.63104,            0.013651,           0.0022453,           0.0017287,             0.00456,             0.00456,             0.00456
                 478,            0.015372,             0.00266,            0.003307,              0.8949,             0.89623,             0.93771,             0.63104,            0.013645,           0.0022455,           0.0017261,           0.0045486,           0.0045486,           0.0045486
                 479,            0.015102,           0.0026495,           0.0032606,             0.89627,             0.89683,             0.93791,              0.6315,            0.013638,           0.0022446,           0.0017207,           0.0045371,           0.0045371,           0.0045371
                 480,            0.015092,           0.0026132,           0.0034089,             0.89671,             0.89721,             0.93798,             0.63168,            0.013634,           0.0022463,           0.0017178,           0.0045257,           0.0045257,           0.0045257
                 481,            0.015559,           0.0026442,            0.003672,             0.89789,             0.89637,             0.93787,               0.632,            0.013631,           0.0022472,           0.0017134,           0.0045143,           0.0045143,           0.0045143
                 482,            0.015107,           0.0024333,           0.0030237,             0.89876,             0.89626,             0.93803,             0.63186,            0.013623,           0.0022449,           0.0017058,           0.0045029,           0.0045029,           0.0045029
                 483,            0.015434,            0.002735,           0.0032352,             0.89854,             0.89694,             0.93822,             0.63216,            0.013619,           0.0022449,           0.0017011,           0.0044914,           0.0044914,           0.0044914
                 484,            0.015423,            0.002531,           0.0038347,              0.9019,             0.89075,              0.9382,             0.63231,             0.01361,           0.0022439,           0.0016944,             0.00448,             0.00448,             0.00448
                 485,            0.015265,           0.0026718,            0.003577,             0.88807,             0.90359,             0.93821,             0.63255,            0.013606,           0.0022456,           0.0016971,           0.0044686,           0.0044686,           0.0044686
                 486,            0.015135,           0.0025452,           0.0026381,             0.88822,             0.90361,             0.93817,             0.63232,              0.0136,           0.0022467,           0.0016968,           0.0044571,           0.0044571,           0.0044571
                 487,            0.015151,           0.0026984,           0.0031972,             0.88743,             0.90351,             0.93831,             0.63207,            0.013598,           0.0022448,           0.0016973,           0.0044457,           0.0044457,           0.0044457
                 488,            0.015093,           0.0027573,           0.0027391,             0.88794,             0.90374,             0.93878,             0.63268,            0.013592,           0.0022437,            0.001697,           0.0044343,           0.0044343,           0.0044343
                 489,            0.015067,           0.0026015,           0.0025505,             0.88818,             0.90375,             0.93873,             0.63323,            0.013588,           0.0022453,           0.0016953,           0.0044229,           0.0044229,           0.0044229
                 490,            0.015416,           0.0025988,           0.0025399,             0.88884,             0.90303,             0.93873,             0.63339,            0.013584,           0.0022451,           0.0016923,           0.0044114,           0.0044114,           0.0044114
                 491,            0.014932,           0.0025818,            0.003079,             0.88857,             0.90194,             0.93872,             0.63282,            0.013582,           0.0022448,           0.0016922,              0.0044,              0.0044,              0.0044
                 492,            0.014808,           0.0025622,           0.0027659,             0.88928,             0.90244,             0.93881,             0.63305,            0.013573,           0.0022418,           0.0016878,           0.0043886,           0.0043886,           0.0043886
                 493,            0.014894,           0.0025751,           0.0026249,             0.89012,             0.90184,             0.93893,             0.63321,            0.013569,           0.0022425,             0.00169,           0.0043771,           0.0043771,           0.0043771
                 494,            0.015037,           0.0025565,           0.0031754,              0.8901,             0.90256,             0.93886,             0.63314,            0.013566,           0.0022434,           0.0016933,           0.0043657,           0.0043657,           0.0043657
                 495,            0.014967,           0.0024868,           0.0032413,             0.89014,             0.90137,             0.93867,             0.63284,            0.013561,           0.0022431,           0.0017016,           0.0043543,           0.0043543,           0.0043543
                 496,            0.014874,           0.0027621,           0.0035454,             0.89022,             0.90231,             0.93884,             0.63341,            0.013555,           0.0022428,           0.0017014,           0.0043429,           0.0043429,           0.0043429
                 497,            0.015306,           0.0026089,           0.0033061,             0.89247,             0.90078,             0.93898,              0.6334,            0.013545,            0.002243,           0.0016977,           0.0043314,           0.0043314,           0.0043314
                 498,            0.015227,           0.0027103,           0.0037392,             0.89258,             0.90177,             0.93892,             0.63418,            0.013541,           0.0022451,            0.001699,             0.00432,             0.00432,             0.00432
                 499,            0.015018,           0.0025187,           0.0030408,             0.89224,             0.90115,               0.939,             0.63414,            0.013538,           0.0022467,           0.0017022,           0.0043086,           0.0043086,           0.0043086
                 500,            0.014954,           0.0026756,            0.003199,             0.89206,             0.90207,             0.93899,              0.6343,            0.013533,           0.0022472,           0.0017009,           0.0042971,           0.0042971,           0.0042971
                 501,             0.01534,           0.0026347,           0.0033874,             0.89357,             0.90013,             0.93895,             0.63422,            0.013528,           0.0022467,           0.0017015,           0.0042857,           0.0042857,           0.0042857
                 502,            0.014994,           0.0026226,           0.0029337,               0.894,             0.89931,             0.93893,             0.63445,            0.013529,           0.0022481,           0.0017037,           0.0042743,           0.0042743,           0.0042743
                 503,            0.014938,           0.0025972,           0.0032422,             0.89443,             0.89904,             0.93902,             0.63439,            0.013525,           0.0022508,           0.0017041,           0.0042629,           0.0042629,           0.0042629
                 504,            0.015034,           0.0025182,           0.0029151,             0.89552,             0.89791,             0.93913,             0.63473,            0.013522,           0.0022502,           0.0017008,           0.0042514,           0.0042514,           0.0042514
                 505,             0.01491,           0.0025519,           0.0030081,             0.89604,             0.89779,             0.93914,             0.63468,            0.013517,           0.0022493,           0.0016978,             0.00424,             0.00424,             0.00424
                 506,            0.014798,           0.0026273,           0.0031498,             0.89572,             0.89752,             0.93915,             0.63461,            0.013516,           0.0022518,           0.0016984,           0.0042286,           0.0042286,           0.0042286
                 507,            0.014597,           0.0025272,           0.0025418,             0.89612,             0.89663,             0.93914,             0.63488,            0.013513,           0.0022539,           0.0016972,           0.0042171,           0.0042171,           0.0042171
                 508,            0.014866,           0.0024975,           0.0028099,             0.89749,             0.89693,             0.93917,             0.63537,            0.013506,           0.0022557,           0.0016958,           0.0042057,           0.0042057,           0.0042057
                 509,            0.014833,           0.0023658,           0.0027073,             0.89529,             0.89665,             0.93922,             0.63573,            0.013499,           0.0022544,           0.0016959,           0.0041943,           0.0041943,           0.0041943
                 510,            0.014812,           0.0025144,           0.0029106,             0.89693,             0.89602,             0.93913,             0.63571,            0.013499,           0.0022562,            0.001701,           0.0041829,           0.0041829,           0.0041829
                 511,            0.015016,           0.0025197,           0.0030886,             0.89636,             0.89609,             0.93922,             0.63577,            0.013492,           0.0022582,           0.0016982,           0.0041714,           0.0041714,           0.0041714
